NO,LAP,GAP,TIME,race_id,cumtime,progress,temp_lap,5,77,7,33,14,19,11,27,55,10,9,28,18,94,8,44,3,DRIVER,ENTRANT,TIME OF DAY,STOP,DURATION,TOTAL TIME,d_stop,target,laps_since_pit,stop_count,stint
33,64,34.842,71.044,25.0,5011.933999999999,0.9142857142857143,64.0,-1.7379999999999995,-1.6159999999999997,-1.551000000000002,0.0,-2.736000000000004,-3.064000000000007,-2.466000000000008,-4.296999999999997,-2.825000000000003,-2.3840000000000003,-3.2349999999999994,,-3.628,-4.216999999999999,-2.9369999999999976,-1.2650000000000006,-2.513999999999996,,,,,,,False,,2,5.0,5.0
94,64,1 LAP,75.261,25.0,5018.810999999999,0.9142857142857143,64.0,2.478999999999999,2.600999999999999,2.665999999999997,4.216999999999999,1.4809999999999945,1.1529999999999916,1.7509999999999906,-0.0799999999999983,1.391999999999996,1.8329999999999984,0.9819999999999993,,0.5889999999999986,0.0,1.2800000000000011,2.951999999999998,1.703000000000003,,,,,,,False,,61,3.0,3.0
18,64,1 LAP,74.672,25.0,5020.704999999999,0.9142857142857143,64.0,1.8900000000000006,2.0120000000000005,2.076999999999998,3.628,0.8919999999999959,0.563999999999993,1.161999999999992,-0.6689999999999969,0.8029999999999973,1.2439999999999998,0.3930000000000007,,0.0,-0.5889999999999986,0.6910000000000025,2.3629999999999995,1.1140000000000043,,,,,,,False,,36,4.0,5.0
9,64,1 LAP,74.279,25.0,5021.198999999999,0.9142857142857143,64.0,1.4969999999999999,1.6189999999999998,1.6839999999999975,3.2349999999999994,0.4989999999999952,0.17099999999999227,0.7689999999999912,-1.0619999999999976,0.4099999999999966,0.8509999999999991,0.0,,-0.3930000000000007,-0.9819999999999993,0.2980000000000018,1.9699999999999989,0.7210000000000036,,,,,,,False,,20,3.0,4.0
3,64,46.210,73.55799999999999,25.0,5023.302000000001,0.9142857142857143,64.0,0.7759999999999962,0.8979999999999961,0.9629999999999939,2.513999999999996,-0.2220000000000084,-0.5500000000000114,0.04799999999998761,-1.7830000000000013,-0.31100000000000705,0.12999999999999545,-0.7210000000000036,,-1.1140000000000043,-1.703000000000003,-0.4230000000000018,1.2489999999999952,0.0,,,,,,,False,,21,4.0,4.0
19,64,54.407,74.108,25.0,5031.499000000001,0.9142857142857143,64.0,1.3260000000000076,1.4480000000000075,1.5130000000000052,3.064000000000007,0.32800000000000296,0.0,0.597999999999999,-1.2329999999999899,0.23900000000000432,0.6800000000000068,-0.17099999999999227,,-0.563999999999993,-1.1529999999999916,0.12700000000000955,1.7990000000000066,0.5500000000000114,,,,,,,False,,37,4.0,4.0
14,64,55.085,73.78,25.0,5032.176999999999,0.9142857142857143,64.0,0.9980000000000047,1.1200000000000045,1.1850000000000023,2.736000000000004,0.0,-0.32800000000000296,0.269999999999996,-1.5609999999999928,-0.08899999999999864,0.35200000000000387,-0.4989999999999952,,-0.8919999999999959,-1.4809999999999945,-0.2009999999999934,1.4710000000000036,0.2220000000000084,,,,,,,False,,36,4.0,4.0
11,64,55.991,73.51,25.0,5033.0830000000005,0.9142857142857143,64.0,0.7280000000000086,0.8500000000000085,0.9150000000000063,2.466000000000008,-0.269999999999996,-0.597999999999999,0.0,-1.8309999999999889,-0.35899999999999466,0.08200000000000784,-0.7689999999999912,,-1.161999999999992,-1.7509999999999906,-0.4709999999999894,1.2010000000000076,-0.04799999999998761,,,,,,,False,,29,4.0,4.0
5,65,0,72.714,25.0,5049.806,0.9285714285714286,65.0,0.0,0.03700000000000614,-0.02200000000000557,0.26599999999999113,-1.5949999999999989,-1.686000000000007,-1.2139999999999986,-1.4140000000000015,-1.3619999999999948,-0.8640000000000043,-2.6269999999999953,,-2.3900000000000006,-2.734000000000009,-1.5379999999999967,0.5430000000000064,-0.9749999999999943,,,,,,,False,,37,4.0,4.0
77,65,2.437,72.67699999999999,25.0,5052.2429999999995,0.9285714285714286,65.0,-0.03700000000000614,0.0,-0.05900000000001171,0.228999999999985,-1.632000000000005,-1.7230000000000132,-1.2510000000000048,-1.4510000000000076,-1.399000000000001,-0.9010000000000105,-2.6640000000000015,,-2.4270000000000067,-2.771000000000015,-1.5750000000000028,0.5060000000000002,-1.0120000000000005,,,,,,,False,,38,4.0,4.0
7,65,4.346,72.736,25.0,5054.151999999998,0.9285714285714286,65.0,0.02200000000000557,0.05900000000001171,0.0,0.2879999999999967,-1.5729999999999933,-1.6640000000000015,-1.191999999999993,-1.391999999999996,-1.3399999999999892,-0.8419999999999987,-2.6049999999999898,,-2.367999999999995,-2.7120000000000033,-1.5159999999999911,0.5650000000000119,-0.9529999999999887,,,,,,,False,,36,4.0,4.0
44,65,5.455,72.17099999999999,25.0,5055.261000000001,0.9285714285714286,65.0,-0.5430000000000064,-0.5060000000000002,-0.5650000000000119,-0.27700000000001523,-2.1380000000000052,-2.2290000000000134,-1.757000000000005,-1.9570000000000078,-1.9050000000000011,-1.4070000000000107,-3.1700000000000017,,-2.933000000000007,-3.2770000000000152,-2.081000000000003,0.0,-1.5180000000000007,,,,,,,False,,22,4.0,4.0
27,65,1 LAP,74.128,25.0,5059.764999999999,0.9285714285714286,65.0,1.4140000000000015,1.4510000000000076,1.391999999999996,1.6799999999999926,-0.18099999999999739,-0.27200000000000557,0.20000000000000284,0.0,0.05200000000000671,0.5499999999999972,-1.2129999999999939,,-0.9759999999999991,-1.3200000000000074,-0.12399999999999523,1.9570000000000078,0.43900000000000716,,,,,,,False,,35,4.0,4.0
8,65,2 LAPS,74.252,25.0,5063.892999999998,0.9285714285714286,65.0,1.5379999999999967,1.5750000000000028,1.5159999999999911,1.8039999999999878,-0.05700000000000216,-0.14800000000001035,0.32399999999999807,0.12399999999999523,0.17600000000000193,0.6739999999999924,-1.0889999999999986,,-0.8520000000000039,-1.1960000000000122,0.0,2.081000000000003,0.5630000000000024,,,,,,,False,,17,4.0,4.0
55,65,1 LAP,74.076,25.0,5066.673999999997,0.9285714285714286,65.0,1.3619999999999948,1.399000000000001,1.3399999999999892,1.627999999999986,-0.2330000000000041,-0.3240000000000123,0.14799999999999613,-0.05200000000000671,0.0,0.49799999999999045,-1.2650000000000006,,-1.0280000000000058,-1.372000000000014,-0.17600000000000193,1.9050000000000011,0.38700000000000045,,,,,,,False,,34,4.0,4.0
10,65,1 LAP,73.578,25.0,5082.183000000001,0.9285714285714286,65.0,0.8640000000000043,0.9010000000000105,0.8419999999999987,1.1299999999999955,-0.7309999999999945,-0.8220000000000027,-0.3499999999999943,-0.5499999999999972,-0.49799999999999045,0.0,-1.762999999999991,,-1.5259999999999962,-1.8700000000000045,-0.6739999999999924,1.4070000000000107,-0.11099999999999,,,,,,,False,,21,4.0,4.0
33,65,34.576,72.44800000000001,25.0,5084.382,0.9285714285714286,65.0,-0.26599999999999113,-0.228999999999985,-0.2879999999999967,0.0,-1.86099999999999,-1.9519999999999982,-1.4799999999999898,-1.6799999999999926,-1.627999999999986,-1.1299999999999955,-2.8929999999999865,,-2.6559999999999917,-3.0,-1.8039999999999878,0.27700000000001523,-1.2409999999999854,,,,,,,False,,3,5.0,5.0
94,65,1 LAP,75.44800000000001,25.0,5094.258999999999,0.9285714285714286,65.0,2.734000000000009,2.771000000000015,2.7120000000000033,3.0,1.13900000000001,1.0480000000000018,1.5200000000000102,1.3200000000000074,1.372000000000014,1.8700000000000045,0.10700000000001353,,0.3440000000000083,0.0,1.1960000000000122,3.2770000000000152,1.7590000000000146,,,,,,,False,,62,3.0,3.0
18,65,1 LAP,75.104,25.0,5095.808999999999,0.9285714285714286,65.0,2.3900000000000006,2.4270000000000067,2.367999999999995,2.6559999999999917,0.7950000000000017,0.7039999999999935,1.176000000000002,0.9759999999999991,1.0280000000000058,1.5259999999999962,-0.23699999999999477,,0.0,-0.3440000000000083,0.8520000000000039,2.933000000000007,1.4150000000000063,,,,,,,False,,37,4.0,5.0
9,65,1 LAP,75.341,25.0,5096.539999999999,0.9285714285714286,65.0,2.6269999999999953,2.6640000000000015,2.6049999999999898,2.8929999999999865,1.0319999999999965,0.9409999999999883,1.4129999999999967,1.2129999999999939,1.2650000000000006,1.762999999999991,0.0,,0.23699999999999477,-0.10700000000001353,1.0889999999999986,3.1700000000000017,1.652000000000001,,,,,,,False,,21,3.0,4.0
3,65,47.185,73.689,25.0,5096.991000000001,0.9285714285714286,65.0,0.9749999999999943,1.0120000000000005,0.9529999999999887,1.2409999999999854,-0.6200000000000045,-0.7110000000000127,-0.23900000000000432,-0.43900000000000716,-0.38700000000000045,0.11099999999999,-1.652000000000001,,-1.4150000000000063,-1.7590000000000146,-0.5630000000000024,1.5180000000000007,0.0,,,,,,,False,,22,4.0,4.0
19,65,56.093,74.4,25.0,5105.899,0.9285714285714286,65.0,1.686000000000007,1.7230000000000132,1.6640000000000015,1.9519999999999982,0.09100000000000819,0.0,0.4720000000000084,0.27200000000000557,0.3240000000000123,0.8220000000000027,-0.9409999999999883,,-0.7039999999999935,-1.0480000000000018,0.14800000000001035,2.2290000000000134,0.7110000000000127,,,,,,,False,,38,4.0,4.0
14,65,56.680,74.309,25.0,5106.485999999999,0.9285714285714286,65.0,1.5949999999999989,1.632000000000005,1.5729999999999933,1.86099999999999,0.0,-0.09100000000000819,0.3810000000000002,0.18099999999999739,0.2330000000000041,0.7309999999999945,-1.0319999999999965,,-0.7950000000000017,-1.13900000000001,0.05700000000000216,2.1380000000000052,0.6200000000000045,,,,,,,False,,37,4.0,4.0
11,65,57.205,73.928,25.0,5107.011,0.9285714285714286,65.0,1.2139999999999986,1.2510000000000048,1.191999999999993,1.4799999999999898,-0.3810000000000002,-0.4720000000000084,0.0,-0.20000000000000284,-0.14799999999999613,0.3499999999999943,-1.4129999999999967,,-1.176000000000002,-1.5200000000000102,-0.32399999999999807,1.757000000000005,0.23900000000000432,,,,,,,False,,30,4.0,4.0
5,66,0,72.849,25.0,5122.655,0.9428571428571428,66.0,0.0,0.29700000000001125,0.1770000000000067,0.30800000000000693,-1.5990000000000038,-1.570999999999998,-1.4409999999999883,-1.2659999999999911,-1.0120000000000005,-0.6779999999999973,-3.075000000000003,,-2.944999999999993,-2.6709999999999923,-0.8499999999999943,0.730000000000004,-1.2149999999999892,,,,,,,False,,38,4.0,4.0
77,66,2.140,72.55199999999999,25.0,5124.794999999999,0.9428571428571428,66.0,-0.29700000000001125,0.0,-0.12000000000000455,0.01099999999999568,-1.896000000000015,-1.8680000000000092,-1.7379999999999995,-1.5630000000000024,-1.3090000000000117,-0.9750000000000085,-3.372000000000014,,-3.2420000000000044,-2.9680000000000035,-1.1470000000000056,0.4329999999999927,-1.5120000000000005,,,,,,,False,,39,4.0,4.0
7,66,4.169,72.672,25.0,5126.823999999998,0.9428571428571428,66.0,-0.1770000000000067,0.12000000000000455,0.0,0.13100000000000023,-1.7760000000000105,-1.7480000000000047,-1.617999999999995,-1.4429999999999978,-1.1890000000000072,-0.855000000000004,-3.2520000000000095,,-3.122,-2.847999999999999,-1.027000000000001,0.5529999999999973,-1.391999999999996,,,,,,,False,,37,4.0,4.0
44,66,4.725,72.119,25.0,5127.380000000001,0.9428571428571428,66.0,-0.730000000000004,-0.4329999999999927,-0.5529999999999973,-0.42199999999999704,-2.3290000000000077,-2.301000000000002,-2.1709999999999923,-1.9959999999999951,-1.7420000000000044,-1.4080000000000013,-3.805000000000007,,-3.674999999999997,-3.4009999999999962,-1.5799999999999983,0.0,-1.9449999999999932,,,,,,,False,,23,4.0,4.0
27,66,1 LAP,74.115,25.0,5133.879999999999,0.9428571428571428,66.0,1.2659999999999911,1.5630000000000024,1.4429999999999978,1.573999999999998,-0.3330000000000126,-0.3050000000000068,-0.17499999999999716,0.0,0.2539999999999907,0.5879999999999939,-1.8090000000000117,,-1.679000000000002,-1.4050000000000011,0.4159999999999968,1.9959999999999951,0.05100000000000193,,,,,,,False,,36,4.0,4.0
8,66,2 LAPS,73.699,25.0,5137.591999999998,0.9428571428571428,66.0,0.8499999999999943,1.1470000000000056,1.027000000000001,1.1580000000000013,-0.7490000000000094,-0.7210000000000036,-0.590999999999994,-0.4159999999999968,-0.16200000000000614,0.17199999999999704,-2.2250000000000085,,-2.094999999999999,-1.820999999999998,0.0,1.5799999999999983,-0.3649999999999949,,,,,,,False,,18,4.0,4.0
55,66,1 LAP,73.861,25.0,5140.534999999997,0.9428571428571428,66.0,1.0120000000000005,1.3090000000000117,1.1890000000000072,1.3200000000000074,-0.5870000000000033,-0.5589999999999975,-0.42899999999998784,-0.2539999999999907,0.0,0.3340000000000032,-2.0630000000000024,,-1.9329999999999927,-1.6589999999999918,0.16200000000000614,1.7420000000000044,-0.20299999999998875,,,,,,,False,,35,4.0,4.0
10,66,1 LAP,73.527,25.0,5155.710000000001,0.9428571428571428,66.0,0.6779999999999973,0.9750000000000085,0.855000000000004,0.9860000000000042,-0.9210000000000065,-0.8930000000000007,-0.762999999999991,-0.5879999999999939,-0.3340000000000032,0.0,-2.3970000000000056,,-2.266999999999996,-1.992999999999995,-0.17199999999999704,1.4080000000000013,-0.5369999999999919,,,,,,,False,,22,4.0,4.0
33,66,34.268,72.541,25.0,5156.923,0.9428571428571428,66.0,-0.30800000000000693,-0.01099999999999568,-0.13100000000000023,0.0,-1.9070000000000107,-1.8790000000000049,-1.7489999999999952,-1.573999999999998,-1.3200000000000074,-0.9860000000000042,-3.3830000000000098,,-3.253,-2.978999999999999,-1.1580000000000013,0.42199999999999704,-1.5229999999999961,,,,,,,False,,4,5.0,5.0
94,66,1 LAP,75.52,25.0,5169.7789999999995,0.9428571428571428,66.0,2.6709999999999923,2.9680000000000035,2.847999999999999,2.978999999999999,1.0719999999999885,1.0999999999999943,1.230000000000004,1.4050000000000011,1.6589999999999918,1.992999999999995,-0.4040000000000106,,-0.2740000000000009,0.0,1.820999999999998,3.4009999999999962,1.456000000000003,,,,,,,False,,63,3.0,3.0
3,66,48.400,74.064,25.0,5171.055000000001,0.9428571428571428,66.0,1.2149999999999892,1.5120000000000005,1.391999999999996,1.5229999999999961,-0.38400000000001455,-0.35600000000000875,-0.2259999999999991,-0.05100000000000193,0.20299999999998875,0.5369999999999919,-1.8600000000000136,,-1.730000000000004,-1.456000000000003,0.3649999999999949,1.9449999999999932,0.0,,,,,,,False,,23,4.0,4.0
18,66,1 LAP,75.794,25.0,5171.602999999999,0.9428571428571428,66.0,2.944999999999993,3.2420000000000044,3.122,3.253,1.3459999999999894,1.3739999999999952,1.5040000000000049,1.679000000000002,1.9329999999999927,2.266999999999996,-0.13000000000000966,,0.0,0.2740000000000009,2.094999999999999,3.674999999999997,1.730000000000004,,,,,,,False,,38,4.0,5.0
9,66,1 LAP,75.924,25.0,5172.463999999999,0.9428571428571428,66.0,3.075000000000003,3.372000000000014,3.2520000000000095,3.3830000000000098,1.475999999999999,1.5040000000000049,1.6340000000000146,1.8090000000000117,2.0630000000000024,2.3970000000000056,0.0,,0.13000000000000966,0.4040000000000106,2.2250000000000085,3.805000000000007,1.8600000000000136,,,,,,,False,,22,3.0,4.0
19,66,57.664,74.42,25.0,5180.319,0.9428571428571428,66.0,1.570999999999998,1.8680000000000092,1.7480000000000047,1.8790000000000049,-0.028000000000005798,0.0,0.13000000000000966,0.3050000000000068,0.5589999999999975,0.8930000000000007,-1.5040000000000049,,-1.3739999999999952,-1.0999999999999943,0.7210000000000036,2.301000000000002,0.35600000000000875,,,,,,,False,,39,4.0,4.0
14,66,58.279,74.44800000000001,25.0,5180.933999999999,0.9428571428571428,66.0,1.5990000000000038,1.896000000000015,1.7760000000000105,1.9070000000000107,0.0,0.028000000000005798,0.15800000000001546,0.3330000000000126,0.5870000000000033,0.9210000000000065,-1.475999999999999,,-1.3459999999999894,-1.0719999999999885,0.7490000000000094,2.3290000000000077,0.38400000000001455,,,,,,,False,,38,4.0,4.0
11,66,58.646,74.28999999999999,25.0,5181.301,0.9428571428571428,66.0,1.4409999999999883,1.7379999999999995,1.617999999999995,1.7489999999999952,-0.15800000000001546,-0.13000000000000966,0.0,0.17499999999999716,0.42899999999998784,0.762999999999991,-1.6340000000000146,,-1.5040000000000049,-1.230000000000004,0.590999999999994,2.1709999999999923,0.2259999999999991,,,,,,,False,,31,4.0,4.0
5,67,0,72.70400000000001,25.0,5195.3589999999995,0.9571428571428572,67.0,0.0,0.04400000000001114,-0.2839999999999918,-0.033999999999991815,-2.1469999999999914,-2.215999999999994,-2.1259999999999906,-1.4139999999999873,-1.519999999999996,-2.0279999999999916,-2.7439999999999998,,-2.812999999999988,-4.214999999999989,-1.4639999999999986,-0.44599999999999795,-1.7979999999999876,,,,,,,False,,39,4.0,4.0
77,67,2.096,72.66,25.0,5197.454999999999,0.9571428571428572,67.0,-0.04400000000001114,0.0,-0.32800000000000296,-0.07800000000000296,-2.1910000000000025,-2.260000000000005,-2.1700000000000017,-1.4579999999999984,-1.5640000000000072,-2.0720000000000027,-2.788000000000011,,-2.8569999999999993,-4.259,-1.5080000000000098,-0.4900000000000091,-1.8419999999999987,,,,,,,False,,40,4.0,4.0
7,67,4.453,72.988,25.0,5199.811999999998,0.9571428571428572,67.0,0.2839999999999918,0.32800000000000296,0.0,0.25,-1.8629999999999995,-1.9320000000000022,-1.8419999999999987,-1.1299999999999955,-1.2360000000000042,-1.7439999999999998,-2.460000000000008,,-2.5289999999999964,-3.9309999999999974,-1.1800000000000068,-0.16200000000000614,-1.5139999999999958,,,,,,,False,,38,4.0,4.0
44,67,5.171,73.15,25.0,5200.530000000001,0.9571428571428572,67.0,0.44599999999999795,0.4900000000000091,0.16200000000000614,0.41200000000000614,-1.7009999999999934,-1.769999999999996,-1.6799999999999926,-0.9679999999999893,-1.073999999999998,-1.5819999999999936,-2.298000000000002,,-2.3669999999999902,-3.7689999999999912,-1.0180000000000007,0.0,-1.3519999999999897,,,,,,,False,,24,4.0,4.0
27,67,1 LAP,74.118,25.0,5207.998,0.9571428571428572,67.0,1.4139999999999873,1.4579999999999984,1.1299999999999955,1.3799999999999955,-0.7330000000000041,-0.8020000000000067,-0.7120000000000033,0.0,-0.10600000000000875,-0.6140000000000043,-1.3300000000000125,,-1.399000000000001,-2.801000000000002,-0.05000000000001137,0.9679999999999893,-0.38400000000000034,,,,,,,False,,37,4.0,4.0
8,67,2 LAPS,74.168,25.0,5211.7599999999975,0.9571428571428572,67.0,1.4639999999999986,1.5080000000000098,1.1800000000000068,1.4300000000000068,-0.6829999999999927,-0.7519999999999953,-0.6619999999999919,0.05000000000001137,-0.055999999999997385,-0.563999999999993,-1.2800000000000011,,-1.3489999999999895,-2.7509999999999906,0.0,1.0180000000000007,-0.333999999999989,,,,,,,False,,19,4.0,4.0
55,67,1 LAP,74.224,25.0,5214.758999999997,0.9571428571428572,67.0,1.519999999999996,1.5640000000000072,1.2360000000000042,1.4860000000000042,-0.6269999999999953,-0.695999999999998,-0.6059999999999945,0.10600000000000875,0.0,-0.5079999999999956,-1.2240000000000038,,-1.2929999999999922,-2.694999999999993,0.055999999999997385,1.073999999999998,-0.2779999999999916,,,,,,,False,,36,4.0,4.0
33,67,34.302,72.738,25.0,5229.661,0.9571428571428572,67.0,0.033999999999991815,0.07800000000000296,-0.25,0.0,-2.1129999999999995,-2.182000000000002,-2.0919999999999987,-1.3799999999999955,-1.4860000000000042,-1.9939999999999998,-2.710000000000008,,-2.7789999999999964,-4.180999999999997,-1.4300000000000068,-0.41200000000000614,-1.7639999999999958,,,,,,,False,,5,5.0,5.0
10,67,1 LAP,74.732,25.0,5230.442000000001,0.9571428571428572,67.0,2.0279999999999916,2.0720000000000027,1.7439999999999998,1.9939999999999998,-0.11899999999999977,-0.1880000000000024,-0.09799999999999898,0.6140000000000043,0.5079999999999956,0.0,-0.7160000000000082,,-0.7849999999999966,-2.1869999999999976,0.563999999999993,1.5819999999999936,0.23000000000000398,,,,,,,False,,23,4.0,4.0
